chr1	827014	828014	.	.	.	.	.	.	500
chr1	904240	905240	.	.	.	.	.	.	500
chr1	905072	906072	.	.	.	.	.	.	500
chr1	909624	910624	.	.	.	.	.	.	500
chr1	916175	917175	.	.	.	.	.	.	500
chr1	919883	920883	.	.	.	.	.	.	500
chr1	920724	921724	.	.	.	.	.	.	500
chr1	922615	923615	.	.	.	.	.	.	500
chr1	923463	924463	.	.	.	.	.	.	500
chr1	924275	925275	.	.	.	.	.	.	500
chr1	925163	926163	.	.	.	.	.	.	500
chr1	928887	929887	.	.	.	.	.	.	500
chr1	935053	936053	.	.	.	.	.	.	500
chr1	939302	940302	.	.	.	.	.	.	500
chr1	939964	940964	.	.	.	.	.	.	500
chr1	941566	942566	.	.	.	.	.	.	500
chr1	942107	943107	.	.	.	.	.	.	500
chr1	942754	943754	.	.	.	.	.	.	500
chr1	943979	944979	.	.	.	.	.	.	500
chr1	944795	945795	.	.	.	.	.	.	500
chr1	958782	959782	.	.	.	.	.	.	500
chr1	960029	961029	.	.	.	.	.	.	500
chr1	995404	996404	.	.	.	.	.	.	500
chr1	996701	997701	.	.	.	.	.	.	500
chr1	998707	999707	.	.	.	.	.	.	500
chr1	999669	1000669	.	.	.	.	.	.	500
chr1	1000324	1001324	.	.	.	.	.	.	500
chr1	1001486	1002486	.	.	.	.	.	.	500
chr1	1005082	1006082	.	.	.	.	.	.	500
chr1	1012949	1013949	.	.	.	.	.	.	500
chr1	1019042	1020042	.	.	.	.	.	.	500
chr1	1020191	1021191	.	.	.	.	.	.	500
chr1	1020809	1021809	.	.	.	.	.	.	500
chr1	1026690	1027690	.	.	.	.	.	.	500
chr1	1031938	1032938	.	.	.	.	.	.	500
chr1	1032603	1033603	.	.	.	.	.	.	500
chr1	1034119	1035119	.	.	.	.	.	.	500
chr1	1039938	1040938	.	.	.	.	.	.	500
chr1	1058519	1059519	.	.	.	.	.	.	500
chr1	1059044	1060044	.	.	.	.	.	.	500
chr1	1061925	1062925	.	.	.	.	.	.	500
chr1	1063465	1064465	.	.	.	.	.	.	500
chr1	1064225	1065225	.	.	.	.	.	.	500
chr1	1069828	1070828	.	.	.	.	.	.	500
chr1	1079236	1080236	.	.	.	.	.	.	500
chr1	1079739	1080739	.	.	.	.	.	.	500
chr1	1115811	1116811	.	.	.	.	.	.	500
chr1	1135520	1136520	.	.	.	.	.	.	500
chr1	1136651	1137651	.	.	.	.	.	.	500
chr1	1157070	1158070	.	.	.	.	.	.	500
chr1	1158003	1159003	.	.	.	.	.	.	500
chr1	1201186	1202186	.	.	.	.	.	.	500
chr1	1205694	1206694	.	.	.	.	.	.	500
chr1	1230822	1231822	.	.	.	.	.	.	500
chr1	1231553	1232553	.	.	.	.	.	.	500
chr1	1235735	1236735	.	.	.	.	.	.	500
chr1	1236283	1237283	.	.	.	.	.	.	500
chr1	1246457	1247457	.	.	.	.	.	.	500
chr1	1273336	1274336	.	.	.	.	.	.	500
chr1	1280736	1281736	.	.	.	.	.	.	500
chr1	1291541	1292541	.	.	.	.	.	.	500
chr1	1294393	1295393	.	.	.	.	.	.	500
chr1	1295031	1296031	.	.	.	.	.	.	500
chr1	1298703	1299703	.	.	.	.	.	.	500
chr1	1304410	1305410	.	.	.	.	.	.	500
chr1	1307389	1308389	.	.	.	.	.	.	500
chr1	1307983	1308983	.	.	.	.	.	.	500
chr1	1308793	1309793	.	.	.	.	.	.	500
chr1	1320503	1321503	.	.	.	.	.	.	500
chr1	1324177	1325177	.	.	.	.	.	.	500
chr1	1333770	1334770	.	.	.	.	.	.	500
chr1	1344057	1345057	.	.	.	.	.	.	500
chr1	1344687	1345687	.	.	.	.	.	.	500
chr1	1348895	1349895	.	.	.	.	.	.	500
chr1	1349457	1350457	.	.	.	.	.	.	500
chr1	1351749	1352749	.	.	.	.	.	.	500
chr1	1355018	1356018	.	.	.	.	.	.	500
chr1	1358140	1359140	.	.	.	.	.	.	500
chr1	1361709	1362709	.	.	.	.	.	.	500
chr1	1371792	1372792	.	.	.	.	.	.	500
chr1	1374863	1375863	.	.	.	.	.	.	500
chr1	1398947	1399947	.	.	.	.	.	.	500
chr1	1399501	1400501	.	.	.	.	.	.	500
chr1	1406838	1407838	.	.	.	.	.	.	500
chr1	1426629	1427629	.	.	.	.	.	.	500
chr1	1430041	1431041	.	.	.	.	.	.	500
chr1	1433966	1434966	.	.	.	.	.	.	500
chr1	1435057	1436057	.	.	.	.	.	.	500
chr1	1471166	1472166	.	.	.	.	.	.	500
chr1	1504620	1505620	.	.	.	.	.	.	500
chr1	1505164	1506164	.	.	.	.	.	.	500
chr1	1511052	1512052	.	.	.	.	.	.	500
chr1	1511559	1512559	.	.	.	.	.	.	500
chr1	1529383	1530383	.	.	.	.	.	.	500
chr1	1539376	1540376	.	.	.	.	.	.	500
chr1	1540135	1541135	.	.	.	.	.	.	500
chr1	1548144	1549144	.	.	.	.	.	.	500
chr1	1550370	1551370	.	.	.	.	.	.	500
chr1	1550883	1551883	.	.	.	.	.	.	500
chr1	1574390	1575390	.	.	.	.	.	.	500
chr1	1611109	1612109	.	.	.	.	.	.	500
chr1	1614928	1615928	.	.	.	.	.	.	500
chr1	1615639	1616639	.	.	.	.	.	.	500
chr1	1627660	1628660	.	.	.	.	.	.	500
chr1	1630010	1631010	.	.	.	.	.	.	500
chr1	1630564	1631564	.	.	.	.	.	.	500
chr1	1631537	1632537	.	.	.	.	.	.	500
chr1	1658539	1659539	.	.	.	.	.	.	500
chr1	1692694	1693694	.	.	.	.	.	.	500
chr1	1723921	1724921	.	.	.	.	.	.	500
chr1	1745945	1746945	.	.	.	.	.	.	500
chr1	1758471	1759471	.	.	.	.	.	.	500
chr1	1777347	1778347	.	.	.	.	.	.	500
chr1	1777999	1778999	.	.	.	.	.	.	500
chr1	1781658	1782658	.	.	.	.	.	.	500
chr1	1789239	1790239	.	.	.	.	.	.	500
chr1	1858382	1859382	.	.	.	.	.	.	500
chr1	1863940	1864940	.	.	.	.	.	.	500
chr1	1889973	1890973	.	.	.	.	.	.	500
chr1	1890644	1891644	.	.	.	.	.	.	500
chr1	1905857	1906857	.	.	.	.	.	.	500
chr1	1908795	1909795	.	.	.	.	.	.	500
chr1	1909423	1910423	.	.	.	.	.	.	500
chr1	1910144	1911144	.	.	.	.	.	.	500
chr1	1919180	1920180	.	.	.	.	.	.	500
chr1	1929227	1930227	.	.	.	.	.	.	500
chr1	1989517	1990517	.	.	.	.	.	.	500
chr1	2044406	2045406	.	.	.	.	.	.	500
chr1	2050312	2051312	.	.	.	.	.	.	500
chr1	2073109	2074109	.	.	.	.	.	.	500
chr1	2094746	2095746	.	.	.	.	.	.	500
chr1	2131924	2132924	.	.	.	.	.	.	500
chr1	2132728	2133728	.	.	.	.	.	.	500
chr1	2135173	2136173	.	.	.	.	.	.	500
chr1	2136084	2137084	.	.	.	.	.	.	500
chr1	2173999	2174999	.	.	.	.	.	.	500
chr1	2189196	2190196	.	.	.	.	.	.	500
chr1	2191858	2192858	.	.	.	.	.	.	500
chr1	2192453	2193453	.	.	.	.	.	.	500
chr1	2194086	2195086	.	.	.	.	.	.	500
chr1	2198944	2199944	.	.	.	.	.	.	500
chr1	2204004	2205004	.	.	.	.	.	.	500
chr1	2204769	2205769	.	.	.	.	.	.	500
chr1	2206820	2207820	.	.	.	.	.	.	500
chr1	2207367	2208367	.	.	.	.	.	.	500
chr1	2208160	2209160	.	.	.	.	.	.	500
chr1	2208975	2209975	.	.	.	.	.	.	500
chr1	2209575	2210575	.	.	.	.	.	.	500
chr1	2210548	2211548	.	.	.	.	.	.	500
chr1	2212147	2213147	.	.	.	.	.	.	500
chr1	2212930	2213930	.	.	.	.	.	.	500
chr1	2213746	2214746	.	.	.	.	.	.	500
chr1	2226064	2227064	.	.	.	.	.	.	500
chr1	2227242	2228242	.	.	.	.	.	.	500
chr1	2228907	2229907	.	.	.	.	.	.	500
chr1	2229813	2230813	.	.	.	.	.	.	500
chr1	2230402	2231402	.	.	.	.	.	.	500
chr1	2231621	2232621	.	.	.	.	.	.	500
